IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
54.207.127.14,80,0,false,ORD,North America,Chicago,356,0.00
18.228.192.190,8080,0,false,ORD,North America,Chicago,352,0.00
54.94.204.20,80,0,false,ORD,North America,Chicago,342,0.00
54.233.192.38,2086,0,false,ORD,North America,Chicago,346,0.00
18.228.192.190,8880,0,false,ORD,North America,Chicago,356,0.00
54.233.223.193,443,0,false,ORD,North America,Chicago,350,0.00
18.228.192.190,2083,0,false,ORD,North America,Chicago,354,0.00
18.231.171.205,2082,0,false,ORD,North America,Chicago,345,0.00
18.231.171.205,8443,0,false,ORD,North America,Chicago,351,0.00
54.233.119.172,80,0,false,ORD,North America,Chicago,345,0.00
18.231.171.205,2053,0,false,ORD,North America,Chicago,349,0.00
15.228.199.187,2095,0,false,ORD,North America,Chicago,345,0.00
54.233.65.26,2053,0,false,ORD,North America,Chicago,345,0.00
18.228.192.190,80,0,false,ORD,North America,Chicago,348,0.00
52.67.10.183,80,0,false,ORD,North America,Chicago,353,0.00
54.233.192.38,2083,0,false,ORD,North America,Chicago,347,0.00
18.228.192.190,443,0,false,ORD,North America,Chicago,364,0.00
18.228.9.22,2052,0,false,ORD,North America,Chicago,347,0.00
18.231.171.205,8080,0,false,ORD,North America,Chicago,354,0.00
18.231.171.205,2095,0,false,ORD,North America,Chicago,350,0.00
18.231.171.205,443,0,false,ORD,North America,Chicago,351,0.00
18.231.171.205,80,0,false,ORD,North America,Chicago,353,0.00
54.233.65.26,8443,0,false,ORD,North America,Chicago,350,0.00
54.233.192.38,8080,0,false,ORD,North America,Chicago,349,0.00
18.231.171.205,2087,0,false,ORD,North America,Chicago,368,0.00
18.231.171.205,2086,0,false,ORD,North America,Chicago,347,0.00
18.231.171.205,2083,0,false,ORD,North America,Chicago,349,0.00
18.228.192.190,2087,0,false,ORD,North America,Chicago,350,0.00
18.228.192.190,2086,0,false,ORD,North America,Chicago,352,0.00
54.233.65.26,443,0,false,ORD,North America,Chicago,347,0.00
18.231.171.205,8880,0,false,ORD,North America,Chicago,357,0.00
54.233.192.38,2087,0,false,ORD,North America,Chicago,347,0.00
54.233.255.239,2053,0,false,ORD,North America,Chicago,345,0.00
18.228.7.211,2086,0,false,ORD,North America,Chicago,347,0.00
18.228.7.211,2053,0,false,ORD,North America,Chicago,349,0.00
54.233.223.193,2087,0,false,ORD,North America,Chicago,350,0.00
18.228.192.190,8443,0,false,ORD,North America,Chicago,363,0.00
18.228.7.211,2096,0,false,ORD,North America,Chicago,349,0.00
54.233.223.193,2052,0,false,ORD,North America,Chicago,349,0.00
18.228.192.190,2082,0,false,ORD,North America,Chicago,362,0.00
18.228.7.211,2082,0,false,ORD,North America,Chicago,353,0.00
18.228.7.211,8443,0,false,ORD,North America,Chicago,347,0.00
18.228.7.211,8080,0,false,ORD,North America,Chicago,345,0.00
18.228.7.211,2083,0,false,ORD,North America,Chicago,342,0.00
18.228.7.211,2052,0,false,ORD,North America,Chicago,346,0.00
18.228.7.211,2087,0,false,ORD,North America,Chicago,345,0.00
35.180.35.124,8880,0,false,ORD,North America,Chicago,165,0.00
18.228.7.211,80,0,false,ORD,North America,Chicago,349,0.00
18.228.7.211,2095,0,false,ORD,North America,Chicago,351,0.00
18.228.7.211,443,0,false,ORD,North America,Chicago,346,0.00
18.228.7.211,8880,0,false,ORD,North America,Chicago,350,0.00
18.228.9.22,8080,0,false,ORD,North America,Chicago,350,0.00
18.228.9.22,2053,0,false,ORD,North America,Chicago,349,0.00
18.228.9.22,2083,0,false,ORD,North America,Chicago,348,0.00
18.228.9.22,2095,0,false,ORD,North America,Chicago,347,0.00
18.228.9.22,80,0,false,ORD,North America,Chicago,345,0.00
18.228.9.22,2086,0,false,ORD,North America,Chicago,346,0.00
18.228.9.22,443,0,false,ORD,North America,Chicago,347,0.00
18.228.9.22,8880,0,false,ORD,North America,Chicago,351,0.00
13.37.231.68,2086,0,false,ORD,North America,Chicago,198,0.00
18.228.9.22,8443,0,false,ORD,North America,Chicago,342,0.00
18.228.9.22,2087,0,false,ORD,North America,Chicago,346,0.00
18.228.9.22,2096,0,false,ORD,North America,Chicago,349,0.00
18.228.9.22,2082,0,false,ORD,North America,Chicago,349,0.00
35.180.35.124,8443,0,false,ORD,North America,Chicago,166,0.00
35.180.35.124,2086,0,false,ORD,North America,Chicago,166,0.00
35.180.35.124,2096,0,false,ORD,North America,Chicago,164,0.00
13.37.231.68,8443,0,false,ORD,North America,Chicago,188,0.00
13.37.231.68,80,0,false,ORD,North America,Chicago,160,0.00
15.236.246.254,80,0,false,CDG,Europe,Paris,180,0.00
18.141.161.127,80,0,false,SIN,Asia Pacific,Singapore,22,0.00
13.41.165.111,80,0,false,LHR,Europe,London,193,0.00
13.37.231.68,2082,0,false,ORD,North America,Chicago,173,0.00
13.37.231.68,2083,0,false,ORD,North America,Chicago,161,0.00
13.250.30.47,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
18.141.177.39,80,0,false,SIN,Asia Pacific,Singapore,12,0.00
51.20.124.50,2087,0,false,ORD,North America,Chicago,201,0.00
51.20.124.50,8080,0,false,ORD,North America,Chicago,202,0.00
3.112.121.57,80,0,false,NRT,Asia Pacific,Tokyo,75,0.00
18.182.90.41,80,0,false,NRT,Asia Pacific,Tokyo,69,0.00
51.20.124.50,2083,0,false,ORD,North America,Chicago,200,0.00
51.20.124.50,2052,0,false,ORD,North America,Chicago,203,0.00
175.41.249.178,80,0,false,NRT,Asia Pacific,Tokyo,71,0.00
13.40.154.25,80,0,false,LHR,Europe,London,188,0.00
13.40.67.232,80,0,false,LHR,Europe,London,172,0.00
13.40.3.234,80,0,false,LHR,Europe,London,175,0.00
13.40.99.226,80,0,false,LHR,Europe,London,169,0.00
18.183.40.241,80,0,false,HKG,Asia Pacific,Hong Kong,70,0.00
13.232.138.15,80,0,false,BOM,Asia Pacific,Mumbai,56,0.00
3.33.203.116,80,0,false,ORD,North America,Chicago,1,0.00
15.197.208.38,80,0,false,ORD,North America,Chicago,1,0.00
3.8.199.100,2052,0,false,ORD,North America,Chicago,175,0.00
3.8.199.100,443,0,false,ORD,North America,Chicago,188,0.00
3.8.199.100,8880,0,false,ORD,North America,Chicago,174,0.00
3.8.199.100,80,0,false,ORD,North America,Chicago,176,0.00
3.8.199.100,2086,0,false,ORD,North America,Chicago,174,0.00
3.8.199.100,8080,0,false,ORD,North America,Chicago,174,0.00
3.8.199.100,2082,0,false,ORD,North America,Chicago,174,0.00
3.8.199.100,8443,0,false,ORD,North America,Chicago,189,0.00
3.8.199.100,2096,0,false,ORD,North America,Chicago,194,0.00
13.215.80.221,2096,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.212.162.143,2086,0,false,ORD,North America,Chicago,1,0.00
13.215.80.221,2082,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.212.242.225,8443,0,false,ORD,North America,Chicago,1,0.00
13.229.139.221,2095,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,8880,0,false,ORD,North America,Chicago,1,0.00
13.229.139.221,2087,0,false,ORD,North America,Chicago,1,0.00
13.212.111.250,2087,0,false,ORD,North America,Chicago,1,0.00
13.212.255.95,2095,0,false,ORD,North America,Chicago,1,0.00
13.229.156.7,2095,0,false,ORD,North America,Chicago,1,0.00
13.229.156.7,8080,0,false,ORD,North America,Chicago,1,0.00
13.212.255.95,80,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,2053,0,false,ORD,North America,Chicago,1,0.00
13.229.76.229,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.212.242.225,2086,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,443,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,2083,0,false,ORD,North America,Chicago,1,0.00
13.212.8.156,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.154.133,80,0,false,ORD,North America,Chicago,1,0.00
13.212.162.143,2096,0,false,ORD,North America,Chicago,1,0.00
13.212.102.9,2052,0,false,ORD,North America,Chicago,1,0.00
13.212.162.143,2082,0,false,ORD,North America,Chicago,1,0.00
18.141.218.110,8080,0,false,ORD,North America,Chicago,1,0.00
13.229.139.221,2096,0,false,ORD,North America,Chicago,1,0.00
13.212.178.234,2086,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,80,0,false,ORD,North America,Chicago,1,0.00
13.212.136.136,2082,0,false,ORD,North America,Chicago,1,0.00
13.250.165.148,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
18.138.112.254,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.139.221,8443,0,false,ORD,North America,Chicago,1,0.00
13.214.143.63,2096,0,false,ORD,North America,Chicago,1,0.00
13.229.154.133,8443,0,false,ORD,North America,Chicago,1,0.00
13.214.161.121,8880,0,false,ORD,North America,Chicago,1,0.00
13.214.145.231,80,0,false,ORD,North America,Chicago,2,0.00
18.142.113.177,2087,0,false,ORD,North America,Chicago,2,0.00
13.212.178.234,8080,0,false,ORD,North America,Chicago,2,0.00
13.229.156.7,2053,0,false,ORD,North America,Chicago,2,0.00
13.212.229.141,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
13.229.156.7,2087,0,false,ORD,North America,Chicago,2,0.00
13.213.65.189,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
13.229.156.7,2096,0,false,ORD,North America,Chicago,2,0.00
13.212.136.136,2096,0,false,ORD,North America,Chicago,2,0.00
13.229.154.133,8880,0,false,ORD,North America,Chicago,2,0.00
13.212.162.143,80,0,false,ORD,North America,Chicago,2,0.00
13.229.139.221,2086,0,false,ORD,North America,Chicago,2,0.00
13.229.156.7,2083,0,false,ORD,North America,Chicago,2,0.00
18.143.188.205,8880,0,false,ORD,North America,Chicago,2,0.00
13.212.102.9,80,0,false,ORD,North America,Chicago,2,0.00
13.212.162.143,2083,0,false,ORD,North America,Chicago,2,0.00
13.214.161.121,2087,0,false,ORD,North America,Chicago,2,0.00
13.229.156.7,80,0,false,ORD,North America,Chicago,2,0.00
13.229.156.7,2052,0,false,ORD,North America,Chicago,2,0.00
13.229.154.133,2083,0,false,ORD,North America,Chicago,2,0.00
13.229.156.7,2086,0,false,ORD,North America,Chicago,2,0.00
13.229.139.221,8080,0,false,ORD,North America,Chicago,2,0.00
13.212.111.250,8880,0,false,ORD,North America,Chicago,2,0.00
13.212.162.143,2087,0,false,ORD,North America,Chicago,2,0.00
13.229.156.7,443,0,false,ORD,North America,Chicago,2,0.00
18.141.218.110,2052,0,false,ORD,North America,Chicago,2,0.00
18.141.156.202,2082,0,false,ORD,North America,Chicago,2,0.00
3.1.72.30,2096,0,false,ORD,North America,Chicago,2,0.00
13.229.156.7,8880,0,false,ORD,North America,Chicago,2,0.00
18.143.188.205,8080,0,false,ORD,North America,Chicago,2,0.00
18.141.218.110,2053,0,false,ORD,North America,Chicago,2,0.00
13.229.154.133,2052,0,false,ORD,North America,Chicago,2,0.00
18.141.156.202,8443,0,false,ORD,North America,Chicago,2,0.00
13.229.139.221,2083,0,false,ORD,North America,Chicago,2,0.00
18.143.161.43,80,0,false,ORD,North America,Chicago,2,0.00
3.1.64.45,2096,0,false,ORD,North America,Chicago,2,0.00
13.229.154.133,443,0,false,ORD,North America,Chicago,2,0.00
18.142.146.1,2082,0,false,ORD,North America,Chicago,2,0.00
13.229.139.221,2082,0,false,ORD,North America,Chicago,2,0.00
13.229.154.133,2095,0,false,ORD,North America,Chicago,2,0.00
3.0.206.153,2053,0,false,ORD,North America,Chicago,2,0.00
3.1.64.45,2083,0,false,ORD,North America,Chicago,2,0.00
13.229.154.133,2096,0,false,ORD,North America,Chicago,2,0.00
18.142.113.177,2052,0,false,ORD,North America,Chicago,2,0.00
3.1.64.45,2053,0,false,ORD,North America,Chicago,3,0.00
18.141.218.110,2086,0,false,ORD,North America,Chicago,3,0.00
18.142.146.1,8080,0,false,ORD,North America,Chicago,3,0.00
3.0.202.121,8880,0,false,ORD,North America,Chicago,3,0.00
18.141.218.110,443,0,false,ORD,North America,Chicago,3,0.00
18.143.188.205,2095,0,false,ORD,North America,Chicago,3,0.00
13.212.255.95,2087,0,false,ORD,North America,Chicago,3,0.00
18.141.218.110,2087,0,false,ORD,North America,Chicago,3,0.00
13.229.139.221,2053,0,false,ORD,North America,Chicago,3,0.00
18.142.146.1,2052,0,false,ORD,North America,Chicago,3,0.00
3.1.24.78,8443,0,false,ORD,North America,Chicago,3,0.00
18.142.139.51,8880,0,false,ORD,North America,Chicago,3,0.00
18.142.139.51,80,0,false,ORD,North America,Chicago,3,0.00
18.142.113.177,2086,0,false,ORD,North America,Chicago,3,0.00
18.141.221.108,2052,0,false,ORD,North America,Chicago,3,0.00
3.0.206.153,443,0,false,ORD,North America,Chicago,3,0.00
3.1.24.78,2083,0,false,ORD,North America,Chicago,3,0.00
3.1.64.45,443,0,false,ORD,North America,Chicago,3,0.00
18.142.139.51,2095,0,false,ORD,North America,Chicago,3,0.00
3.0.206.153,2095,0,false,ORD,North America,Chicago,3,0.00
3.0.202.121,2083,0,false,ORD,North America,Chicago,3,0.00
3.1.72.30,8443,0,false,ORD,North America,Chicago,3,0.00
18.141.221.108,2086,0,false,ORD,North America,Chicago,3,0.00
3.0.206.153,8080,0,false,ORD,North America,Chicago,4,0.00
13.212.242.225,2095,0,false,ORD,North America,Chicago,4,0.00
18.143.188.205,2086,0,false,ORD,North America,Chicago,4,0.00
18.142.113.177,8880,0,false,ORD,North America,Chicago,4,0.00
18.142.146.1,2086,0,false,ORD,North America,Chicago,4,0.00
3.0.202.121,2052,0,false,ORD,North America,Chicago,4,0.00
18.142.139.51,2083,0,false,ORD,North America,Chicago,4,0.00
3.1.24.78,2095,0,false,ORD,North America,Chicago,4,0.00
18.142.146.1,8443,0,false,ORD,North America,Chicago,4,0.00
13.229.139.221,8880,0,false,ORD,North America,Chicago,4,0.00
3.1.64.45,8880,0,false,ORD,North America,Chicago,4,0.00
18.142.113.177,2053,0,false,ORD,North America,Chicago,4,0.00
18.141.218.110,80,0,false,ORD,North America,Chicago,4,0.00
18.141.218.110,2096,0,false,ORD,North America,Chicago,4,0.00
18.141.221.108,2083,0,false,ORD,North America,Chicago,4,0.00
18.141.218.110,2083,0,false,ORD,North America,Chicago,4,0.00
47.128.68.144,8880,0,false,ORD,North America,Chicago,4,0.00
3.0.206.153,2086,0,false,ORD,North America,Chicago,4,0.00
47.128.68.144,2082,0,false,ORD,North America,Chicago,4,0.00
3.0.202.121,2053,0,false,ORD,North America,Chicago,4,0.00
3.1.64.45,2095,0,false,ORD,North America,Chicago,4,0.00
13.229.154.133,2087,0,false,ORD,North America,Chicago,4,0.00
18.143.161.43,2095,0,false,ORD,North America,Chicago,4,0.00
3.0.206.153,8443,0,false,ORD,North America,Chicago,4,0.00
47.128.68.144,2086,0,false,ORD,North America,Chicago,4,0.00
47.128.69.220,80,0,false,ORD,North America,Chicago,4,0.00
3.1.64.45,80,0,false,ORD,North America,Chicago,4,0.00
18.141.221.108,8080,0,false,ORD,North America,Chicago,4,0.00
3.0.206.153,80,0,false,ORD,North America,Chicago,4,0.00
18.143.188.205,2096,0,false,ORD,North America,Chicago,4,0.00
3.0.206.153,2082,0,false,ORD,North America,Chicago,4,0.00
18.142.146.1,2095,0,false,ORD,North America,Chicago,4,0.00
18.142.139.51,8443,0,false,ORD,North America,Chicago,4,0.00
18.142.146.1,2053,0,false,ORD,North America,Chicago,4,0.00
13.229.139.221,443,0,false,ORD,North America,Chicago,4,0.00
18.143.161.43,8880,0,false,ORD,North America,Chicago,4,0.00
47.128.68.144,8443,0,false,ORD,North America,Chicago,5,0.00
3.1.72.30,2082,0,false,ORD,North America,Chicago,5,0.00
13.213.39.29,80,0,false,SIN,Asia Pacific,Singapore,5,0.00
3.0.206.153,8880,0,false,ORD,North America,Chicago,5,0.00
13.229.154.133,2082,0,false,ORD,North America,Chicago,5,0.00
3.0.206.153,2096,0,false,ORD,North America,Chicago,5,0.00
47.128.68.144,80,0,false,ORD,North America,Chicago,5,0.00
18.142.108.20,443,0,false,SIN,Asia Pacific,Singapore,5,0.00
18.142.113.177,80,0,false,ORD,North America,Chicago,5,0.00
47.128.69.220,8080,0,false,ORD,North America,Chicago,5,0.00
47.128.68.144,2095,0,false,ORD,North America,Chicago,5,0.00
18.141.156.202,2087,0,false,ORD,North America,Chicago,5,0.00
47.128.69.220,2083,0,false,ORD,North America,Chicago,5,0.00
3.1.24.78,443,0,false,ORD,North America,Chicago,5,0.00
3.1.64.45,8080,0,false,ORD,North America,Chicago,5,0.00
18.141.221.108,2053,0,false,ORD,North America,Chicago,5,0.00
47.128.68.144,8080,0,false,ORD,North America,Chicago,5,0.00
18.141.137.159,80,0,false,SIN,Asia Pacific,Singapore,5,0.00
3.1.72.30,443,0,false,ORD,North America,Chicago,5,0.00
47.128.68.144,2053,0,false,ORD,North America,Chicago,5,0.00
3.1.64.45,2086,0,false,ORD,North America,Chicago,5,0.00
3.1.24.78,2053,0,false,ORD,North America,Chicago,5,0.00
18.141.156.202,8080,0,false,ORD,North America,Chicago,5,0.00
3.1.72.30,2083,0,false,ORD,North America,Chicago,5,0.00
18.143.188.205,80,0,false,ORD,North America,Chicago,6,0.00
47.128.69.220,2052,0,false,ORD,North America,Chicago,6,0.00
18.143.188.205,2053,0,false,ORD,North America,Chicago,6,0.00
47.128.68.144,2052,0,false,ORD,North America,Chicago,6,0.00
18.141.156.202,443,0,false,ORD,North America,Chicago,6,0.00
3.0.206.153,2083,0,false,ORD,North America,Chicago,6,0.00
13.212.178.234,2053,0,false,ORD,North America,Chicago,6,0.00
47.128.69.220,443,0,false,ORD,North America,Chicago,6,0.00
18.141.218.110,2082,0,false,ORD,North America,Chicago,6,0.00
3.1.72.30,80,0,false,ORD,North America,Chicago,6,0.00
18.141.221.108,2095,0,false,ORD,North America,Chicago,6,0.00
18.141.221.108,8880,0,false,ORD,North America,Chicago,6,0.00
3.0.202.121,8443,0,false,ORD,North America,Chicago,6,0.00
47.128.69.220,2095,0,false,ORD,North America,Chicago,6,0.00
13.229.156.7,8443,0,false,ORD,North America,Chicago,6,0.00
18.142.146.1,2087,0,false,ORD,North America,Chicago,6,0.00
18.141.218.110,8880,0,false,ORD,North America,Chicago,6,0.00
18.141.156.202,80,0,false,ORD,North America,Chicago,6,0.00
18.142.113.177,2096,0,false,ORD,North America,Chicago,6,0.00
47.128.68.144,2096,0,false,ORD,North America,Chicago,6,0.00
18.142.139.51,2082,0,false,ORD,North America,Chicago,6,0.00
18.141.221.108,8443,0,false,ORD,North America,Chicago,6,0.00
47.128.69.220,8880,0,false,ORD,North America,Chicago,6,0.00
3.1.24.78,2082,0,false,ORD,North America,Chicago,6,0.00
3.0.206.153,2087,0,false,ORD,North America,Chicago,6,0.00
13.229.154.133,2053,0,false,ORD,North America,Chicago,6,0.00
13.229.50.75,80,0,false,SIN,Asia Pacific,Singapore,6,0.00
47.128.68.144,2087,0,false,ORD,North America,Chicago,6,0.00
3.1.72.30,8080,0,false,ORD,North America,Chicago,6,0.00
47.128.69.220,2053,0,false,ORD,North America,Chicago,6,0.00
3.0.202.121,443,0,false,ORD,North America,Chicago,6,0.00
18.143.188.205,8443,0,false,ORD,North America,Chicago,7,0.00
18.141.156.202,2052,0,false,ORD,North America,Chicago,7,0.00
3.1.64.45,8443,0,false,ORD,North America,Chicago,7,0.00
47.128.68.144,2083,0,false,ORD,North America,Chicago,7,0.00
18.141.218.110,8443,0,false,ORD,North America,Chicago,7,0.00
18.143.161.43,2096,0,false,ORD,North America,Chicago,7,0.00
18.143.188.205,443,0,false,ORD,North America,Chicago,7,0.00
3.1.24.78,2087,0,false,ORD,North America,Chicago,7,0.00
3.0.202.121,2096,0,false,ORD,North America,Chicago,7,0.00
18.143.188.205,2082,0,false,ORD,North America,Chicago,7,0.00
13.229.154.133,2086,0,false,ORD,North America,Chicago,7,0.00
47.128.68.144,443,0,false,ORD,North America,Chicago,7,0.00
3.1.24.78,2096,0,false,ORD,North America,Chicago,7,0.00
47.128.69.220,2087,0,false,ORD,North America,Chicago,7,0.00
3.0.202.121,2082,0,false,ORD,North America,Chicago,8,0.00
18.142.139.51,2053,0,false,ORD,North America,Chicago,8,0.00
47.128.69.220,2082,0,false,ORD,North America,Chicago,8,0.00
3.1.64.45,2052,0,false,ORD,North America,Chicago,8,0.00
18.143.188.205,2052,0,false,ORD,North America,Chicago,8,0.00
18.141.221.108,2082,0,false,ORD,North America,Chicago,8,0.00
18.142.113.177,8080,0,false,ORD,North America,Chicago,8,0.00
18.143.161.43,2086,0,false,ORD,North America,Chicago,8,0.00
47.128.69.220,8443,0,false,ORD,North America,Chicago,8,0.00
18.142.113.177,2082,0,false,ORD,North America,Chicago,8,0.00
18.143.188.205,2083,0,false,ORD,North America,Chicago,8,0.00
3.0.202.121,80,0,false,ORD,North America,Chicago,9,0.00
3.1.64.45,2082,0,false,ORD,North America,Chicago,9,0.00
18.142.113.177,443,0,false,ORD,North America,Chicago,9,0.00
3.1.72.30,2087,0,false,ORD,North America,Chicago,9,0.00
47.128.69.220,2096,0,false,ORD,North America,Chicago,9,0.00
18.142.139.51,2052,0,false,ORD,North America,Chicago,9,0.00
18.142.146.1,8880,0,false,ORD,North America,Chicago,9,0.00
18.141.221.108,2096,0,false,ORD,North America,Chicago,9,0.00
3.1.24.78,2052,0,false,ORD,North America,Chicago,9,0.00
47.128.69.220,2086,0,false,ORD,North America,Chicago,9,0.00
3.1.72.30,2095,0,false,ORD,North America,Chicago,9,0.00
3.0.202.121,2087,0,false,ORD,North America,Chicago,9,0.00
18.142.146.1,80,0,false,ORD,North America,Chicago,9,0.00
3.1.24.78,8880,0,false,ORD,North America,Chicago,10,0.00
18.142.139.51,2086,0,false,ORD,North America,Chicago,10,0.00
3.1.72.30,2052,0,false,ORD,North America,Chicago,10,0.00
3.1.72.30,2086,0,false,ORD,North America,Chicago,10,0.00
3.1.24.78,80,0,false,ORD,North America,Chicago,10,0.00
13.229.156.7,2082,0,false,ORD,North America,Chicago,10,0.00
3.0.206.153,2052,0,false,ORD,North America,Chicago,11,0.00
13.229.139.221,80,0,false,ORD,North America,Chicago,11,0.00
18.141.156.202,8880,0,false,ORD,North America,Chicago,11,0.00
18.143.188.205,2087,0,false,ORD,North America,Chicago,11,0.00
18.141.156.202,2083,0,false,ORD,North America,Chicago,11,0.00
3.0.202.121,2095,0,false,ORD,North America,Chicago,11,0.00
18.142.146.1,2083,0,false,ORD,North America,Chicago,11,0.00
3.1.64.45,2087,0,false,ORD,North America,Chicago,12,0.00
3.1.24.78,8080,0,false,ORD,North America,Chicago,12,0.00
18.142.139.51,2087,0,false,ORD,North America,Chicago,12,0.00
3.1.72.30,2053,0,false,ORD,North America,Chicago,12,0.00
3.1.24.78,2086,0,false,ORD,North America,Chicago,12,0.00
18.142.113.177,2095,0,false,ORD,North America,Chicago,12,0.00
18.142.146.1,443,0,false,ORD,North America,Chicago,12,0.00
18.141.156.202,2095,0,false,ORD,North America,Chicago,12,0.00
18.141.221.108,80,0,false,ORD,North America,Chicago,12,0.00
3.0.202.121,8080,0,false,ORD,North America,Chicago,12,0.00
3.0.202.121,2086,0,false,ORD,North America,Chicago,12,0.00
3.1.72.30,8880,0,false,ORD,North America,Chicago,13,0.00
13.229.154.133,8080,0,false,ORD,North America,Chicago,13,0.00
18.143.161.43,2053,0,false,ORD,North America,Chicago,13,0.00
18.141.156.202,2086,0,false,ORD,North America,Chicago,14,0.00
18.141.221.108,443,0,false,ORD,North America,Chicago,14,0.00
18.143.161.43,8080,0,false,ORD,North America,Chicago,15,0.00
18.142.146.1,2096,0,false,ORD,North America,Chicago,16,0.00
18.142.139.51,8080,0,false,ORD,North America,Chicago,17,0.00
18.142.139.51,443,0,false,ORD,North America,Chicago,17,0.00
18.143.161.43,8443,0,false,ORD,North America,Chicago,18,0.00
18.141.156.202,2053,0,false,ORD,North America,Chicago,20,0.00
18.141.218.110,2095,0,false,ORD,North America,Chicago,22,0.00
18.138.128.188,80,0,false,SIN,Asia Pacific,Singapore,22,0.00
18.141.221.108,2087,0,false,ORD,North America,Chicago,22,0.00
18.143.161.43,2083,0,false,ORD,North America,Chicago,22,0.00
18.142.113.177,8443,0,false,ORD,North America,Chicago,26,0.00
18.142.113.177,2083,0,false,ORD,North America,Chicago,28,0.00
13.229.139.221,2052,0,false,ORD,North America,Chicago,28,0.00
18.142.139.51,2096,0,false,ORD,North America,Chicago,28,0.00
18.143.161.43,443,0,false,ORD,North America,Chicago,29,0.00
18.143.161.43,2052,0,false,ORD,North America,Chicago,35,0.00
18.141.156.202,2096,0,false,ORD,North America,Chicago,44,0.00
3.7.248.59,2083,0,false,ORD,North America,Chicago,50,0.00
3.109.123.195,2053,0,false,ORD,North America,Chicago,50,0.00
35.154.173.181,80,0,false,ORD,North America,Chicago,50,0.00
35.154.124.94,2053,0,false,ORD,North America,Chicago,50,0.00
13.201.131.203,2086,0,false,ORD,North America,Chicago,50,0.00
13.233.199.201,2053,0,false,ORD,North America,Chicago,50,0.00
13.233.199.201,8080,0,false,ORD,North America,Chicago,50,0.00
35.154.124.94,2096,0,false,ORD,North America,Chicago,50,0.00
35.154.173.181,2083,0,false,ORD,North America,Chicago,50,0.00
13.201.186.231,2083,0,false,ORD,North America,Chicago,50,0.00
13.233.159.155,2083,0,false,ORD,North America,Chicago,51,0.00
13.201.89.51,2096,0,false,ORD,North America,Chicago,51,0.00
